timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2026-01-02T15:19:06.328368,0.16,293330944,8177143808,126179533,140015330,0,0
2026-01-02T15:19:07.386263,0.16,293330944,8177143808,126248963,140094168,0,0
2026-01-02T15:19:08.444209,0.26,293330944,8177143808,126319307,140175920,0,0
2026-01-02T15:19:09.501748,0.17,293105664,8177143808,126404360,140266259,0,0
2026-01-02T15:19:10.557849,0.18,292970496,8177143808,126491337,140362674,0,0
2026-01-02T15:19:11.611128,0.22,293101568,8177143808,126560667,140442479,0,0
2026-01-02T15:19:12.664126,0.2,293101568,8177143808,126629613,140523186,0,0
2026-01-02T15:19:13.718126,0.39,293347328,8177143808,126715468,140619065,0,0
2026-01-02T15:19:14.771146,0.24,293351424,8177143808,126799927,140709016,0,0
2026-01-02T15:19:15.824508,0.18,293351424,8177143808,126870811,140792368,0,0
2026-01-02T15:19:16.877498,0.16,293351424,8177143808,126939787,140869264,0,0
2026-01-02T15:19:17.930240,0.2,293351424,8177143808,127041917,140978462,0,0
2026-01-02T15:19:18.999799,0.13,293351424,8177143808,127110983,141057644,0,0
2026-01-02T15:19:20.101206,0.16,293351424,8177143808,127181381,141138512,0,0
2026-01-02T15:19:21.202626,0.23,293351424,8177143808,127283387,141247850,0,0
2026-01-02T15:19:22.304104,0.16,293089280,8177143808,127352967,141330946,0,0
2026-01-02T15:19:23.406533,0.17,293105664,8177143808,127438210,141420889,0,0
2026-01-02T15:19:24.503965,0.26,293236736,8177143808,127524329,141516974,0,0
2026-01-02T15:19:25.555130,0.13,293101568,8177143808,127595419,141600986,0,0
2026-01-02T15:19:26.606524,0.14,292986880,8177143808,127665179,141678080,0,0
2026-01-02T15:19:27.660018,0.22,292986880,8177143808,127766913,141787146,0,0
2026-01-02T15:19:28.718562,0.19,293240832,8177143808,127836621,141870374,0,0
2026-01-02T15:19:29.778017,0.13,293240832,8177143808,127905321,141947328,0,0
2026-01-02T15:19:30.836815,0.24,293240832,8177143808,128007261,142056666,0,0
2026-01-02T15:19:31.895083,0.13,293240832,8177143808,128075899,142133686,0,0
2026-01-02T15:19:32.953285,0.16,293240832,8177143808,128144799,142217244,0,0
2026-01-02T15:19:34.012067,0.19,293240832,8177143808,128228502,142308945,0,0
2026-01-02T15:19:35.070349,0.16,293240832,8177143808,128314267,142403206,0,0
2026-01-02T15:19:36.127785,0.16,293240832,8177143808,128385407,142486360,0,0
2026-01-02T15:19:37.181115,0.19,293363712,8177143808,128455315,142563916,0,0
2026-01-02T15:19:38.235929,0.19,293363712,8177143808,128557115,142672850,0,0
2026-01-02T15:19:39.288273,0.13,293363712,8177143808,128625893,142749614,0,0
2026-01-02T15:19:40.342574,0.2,293355520,8177143808,128696257,142833304,0,0
2026-01-02T15:19:41.395501,0.14,293089280,8177143808,128780926,142924291,0,0
2026-01-02T15:19:42.448775,0.13,292945920,8177143808,128866703,143019266,0,0
2026-01-02T15:19:43.502453,0.2,293068800,8177143808,128937661,143102948,0,0
2026-01-02T15:19:44.558041,0.17,293183488,8177143808,129007025,143179910,0,0
2026-01-02T15:19:45.617647,0.18,293183488,8177143808,129108825,143288712,0,0
2026-01-02T15:19:46.676777,0.18,293306368,8177143808,129178659,143365872,0,0
2026-01-02T15:19:47.735647,0.15,293298176,8177143808,129248157,143449026,0,0
2026-01-02T15:19:48.794260,0.14,293289984,8177143808,129333230,143540087,0,0
2026-01-02T15:19:49.855573,0.22,293281792,8177143808,129418603,143635252,0,0
2026-01-02T15:19:50.913371,0.17,293273600,8177143808,129489503,143718414,0,0
2026-01-02T15:19:51.972913,0.12,293265408,8177143808,129559123,143795500,0,0
2026-01-02T15:19:53.042007,0.27,293253120,8177143808,129661855,143905102,0,0
2026-01-02T15:19:54.125814,0.13,293367808,8177143808,129732087,143988322,0,0
2026-01-02T15:19:55.209852,0.14,293498880,8177143808,129801979,144065614,0,0
2026-01-02T15:19:56.294350,0.23,293490688,8177143808,129904241,144174746,0,0
2026-01-02T15:19:57.378599,0.16,293482496,8177143808,129975273,144258436,0,0
2026-01-02T15:19:58.462092,0.13,293474304,8177143808,130044505,144335596,0,0
2026-01-02T15:19:59.544673,0.23,292990976,8177143808,130146767,144444860,0,0
2026-01-02T15:20:00.595926,0.13,292974592,8177143808,130217469,144528088,0,0
2026-01-02T15:20:01.649334,0.12,292966400,8177143808,130285901,144605438,0,0
2026-01-02T15:20:02.707335,0.2,293097472,8177143808,130388633,144714644,0,0
2026-01-02T15:20:03.765234,0.12,293089280,8177143808,130457469,144791400,0,0
2026-01-02T15:20:04.823538,0.13,293335040,8177143808,130528567,144875090,0,0
2026-01-02T15:20:05.882023,0.18,293335040,8177143808,130601854,144952858,0,0
2026-01-02T15:20:06.940090,0.19,293326848,8177143808,130700581,145061704,0,0
2026-01-02T15:20:07.997444,0.14,293318656,8177143808,130770881,145145124,0,0
2026-01-02T15:20:09.055653,0.21,293310464,8177143808,130839577,145221814,0,0
2026-01-02T15:20:10.112321,0.17,293302272,8177143808,130926026,145318155,0,0
2026-01-02T15:20:11.168298,0.14,293294080,8177143808,131011665,145408428,0,0
2026-01-02T15:20:12.224004,0.2,293285888,8177143808,131082153,145491648,0,0
2026-01-02T15:20:13.279924,0.14,292818944,8177143808,131168602,145587527,0,0
2026-01-02T15:20:14.335384,0.12,292802560,8177143808,131254109,145677140,0,0
2026-01-02T15:20:15.391245,0.22,292667392,8177143808,131324003,145760294,0,0
2026-01-02T15:20:16.446455,0.14,292782080,8177143808,131410716,145856569,0,0
2026-01-02T15:20:17.502163,0.22,293281792,8177143808,131495035,145946512,0,0
2026-01-02T15:20:18.560615,0.22,293277696,8177143808,131565325,146030194,0,0
2026-01-02T15:20:19.625622,0.17,293269504,8177143808,131651414,146123900,0,0
