timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-10-08T12:29:04.740702,0.0,261132288,8177143808,305826,310590,0,0
2025-10-08T12:29:05.716594,0.17,261013504,8177143808,328485,333623,0,0
2025-10-08T12:29:06.691349,0.23,261013504,8177143808,350908,356112,0,0
2025-10-08T12:29:07.667079,0.13,260882432,8177143808,372597,378791,0,0
2025-10-08T12:29:08.646262,0.3,260882432,8177143808,395796,403442,0,0
2025-10-08T12:29:09.620635,0.25,260734976,8177143808,417617,425923,0,0
2025-10-08T12:29:10.600066,0.36,260988928,8177143808,440040,448742,0,0
2025-10-08T12:29:11.584703,0.28,260988928,8177143808,462257,471091,0,0
2025-10-08T12:29:12.552465,0.25,261120000,8177143808,484218,493778,0,0
2025-10-08T12:29:13.531727,0.14,261382144,8177143808,620727,629618,0,0
2025-10-08T12:29:14.507423,0.21,261382144,8177143808,642746,652297,0,0
2025-10-08T12:29:15.487542,0.33,261255168,8177143808,665235,675248,0,0
2025-10-08T12:29:16.464355,0.13,261255168,8177143808,687188,697927,0,0
2025-10-08T12:29:17.440350,0.22,261255168,8177143808,709611,720680,0,0
2025-10-08T12:29:18.417586,0.22,261255168,8177143808,732934,745323,0,0
2025-10-08T12:29:19.380984,0.17,261386240,8177143808,755621,768142,0,0
2025-10-08T12:29:20.333239,0.23,261517312,8177143808,777970,790821,0,0
2025-10-08T12:29:21.296660,0.44,261517312,8177143808,800723,813706,0,0
2025-10-08T12:29:22.261787,0.14,261038080,8177143808,822676,836385,0,0
2025-10-08T12:29:23.217604,0.2,261046272,8177143808,902947,916386,0,0
2025-10-08T12:29:24.175574,0.22,261046272,8177143808,925164,938933,0,0
2025-10-08T12:29:25.153153,0.09,261046272,8177143808,947323,961686,0,0
2025-10-08T12:29:26.130881,0.08,261046272,8177143808,969012,984431,0,0
2025-10-08T12:29:27.103750,0.17,261046272,8177143808,991237,1006788,0,0
2025-10-08T12:29:28.079404,0.09,261013504,8177143808,1014362,1031299,0,0
2025-10-08T12:29:29.053337,0.11,261144576,8177143808,1036851,1054328,0,0
2025-10-08T12:29:30.032428,0.15,261017600,8177143808,1058672,1076677,0,0
2025-10-08T12:29:31.006980,0.12,261279744,8177143808,1080765,1099232,0,0
2025-10-08T12:29:31.981949,0.14,261279744,8177143808,1102652,1121647,0,0
2025-10-08T12:29:32.954201,0.21,261025792,8177143808,1239157,1256766,0,0
2025-10-08T12:29:33.927698,0.11,261025792,8177143808,1261044,1279445,0,0
2025-10-08T12:29:34.904328,0.16,261156864,8177143808,1283401,1301934,0,0
2025-10-08T12:29:35.882989,0.17,261156864,8177143808,1305552,1324547,0,0
2025-10-08T12:29:36.857481,0.1,261287936,8177143808,1327645,1346838,0,0
2025-10-08T12:29:37.834640,0.12,261287936,8177143808,1350704,1371283,0,0
2025-10-08T12:29:38.809912,0.2,260882432,8177143808,1372995,1393904,0,0
2025-10-08T12:29:39.805436,0.11,261013504,8177143808,1394750,1416847,0,0
2025-10-08T12:29:40.780623,0.14,261275648,8177143808,1416777,1439138,0,0
2025-10-08T12:29:41.770746,0.18,261017600,8177143808,1438400,1461817,0,0
2025-10-08T12:29:42.747680,0.12,261017600,8177143808,1518201,1540576,0,0
2025-10-08T12:29:43.719675,0.11,261148672,8177143808,1540558,1562999,0,0
2025-10-08T12:29:44.693074,0.28,261152768,8177143808,1562379,1585282,0,0
2025-10-08T12:29:45.666466,0.15,261152768,8177143808,1584472,1607903,0,0
2025-10-08T12:29:46.638975,0.17,261152768,8177143808,1606293,1630318,0,0
2025-10-08T12:29:47.615811,0.47,261623808,8177143808,1629624,1655035,0,0
2025-10-08T12:29:48.589483,0.15,261603328,8177143808,1651511,1677516,0,0
2025-10-08T12:29:49.561730,0.14,261607424,8177143808,1673406,1700335,0,0
2025-10-08T12:29:50.534857,0.59,261718016,8177143808,1695293,1723014,0,0
2025-10-08T12:29:51.506302,0.22,261632000,8177143808,1717254,1745833,0,0
2025-10-08T12:29:52.468083,0.22,261656576,8177143808,1853619,1880416,0,0
2025-10-08T12:29:53.449936,0.33,261787648,8177143808,1876042,1903103,0,0
2025-10-08T12:29:54.419042,0.12,261648384,8177143808,1897995,1925452,0,0
2025-10-08T12:29:55.384720,0.13,261771264,8177143808,1920154,1947875,0,0
2025-10-08T12:29:56.349147,0.21,261550080,8177143808,1942107,1970422,0,0
2025-10-08T12:29:57.336113,0.17,261541888,8177143808,1965372,1994941,0,0
2025-10-08T12:29:58.289685,0.14,261402624,8177143808,1987259,2017488,0,0
2025-10-08T12:29:59.268460,0.2,261787648,8177143808,2009484,2040043,0,0
2025-10-08T12:30:00.247941,0.32,261779456,8177143808,2031503,2062326,0,0
2025-10-08T12:30:01.222803,0.18,261771264,8177143808,2053860,2085079,0,0
2025-10-08T12:30:02.198121,0.24,261763072,8177143808,2133451,2164340,0,0
2025-10-08T12:30:03.176434,0.23,261885952,8177143808,2155610,2186763,0,0
2025-10-08T12:30:04.150737,0.17,262008832,8177143808,2177431,2209046,0,0
2025-10-08T12:30:05.134403,0.27,262000640,8177143808,2199450,2231329,0,0
2025-10-08T12:30:06.107846,0.2,261754880,8177143808,2221801,2254010,0,0
2025-10-08T12:30:07.085357,0.2,261877760,8177143808,2244992,2278587,0,0
2025-10-08T12:30:08.059358,0.25,261668864,8177143808,2266879,2301266,0,0
2025-10-08T12:30:09.035099,0.16,261406720,8177143808,2288766,2323549,0,0
2025-10-08T12:30:10.013515,0.23,261398528,8177143808,2310785,2346294,0,0
2025-10-08T12:30:10.996961,0.17,261390336,8177143808,2332870,2368577,0,0
2025-10-08T12:30:11.972725,0.16,261513216,8177143808,2469567,2504150,0,0
