timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-09-22T02:49:00.802530,0.05,6754304,8177139712,15144266651,14772128748,0,0
2025-09-22T02:49:01.797982,0.0,6754304,8177139712,15144267806,14772129457,0,0
2025-09-22T02:49:02.793956,0.01,6754304,8177139712,15144269421,14772130757,0,0
2025-09-22T02:49:03.790063,0.0,6754304,8177139712,15144270374,14772131710,0,0
2025-09-22T02:49:04.789061,0.01,6754304,8177139712,15144271327,14772132663,0,0
2025-09-22T02:49:05.785535,0.01,6754304,8177139712,15144272552,14772133756,0,0
2025-09-22T02:49:06.781148,0.01,6754304,8177139712,15144273505,14772134709,0,0
2025-09-22T02:49:07.777855,0.01,6754304,8177139712,15144274730,14772135802,0,0
2025-09-22T02:49:08.771486,0.01,6623232,8177139712,15144275683,14772136755,0,0
2025-09-22T02:49:09.781231,0.01,6754304,8177139712,15144276908,14772137848,0,0
2025-09-22T02:49:10.791503,0.01,6754304,8177139712,15144277861,14772138801,0,0
2025-09-22T02:49:11.800209,0.01,6885376,8177139712,15144279086,14772139894,0,0
2025-09-22T02:49:12.807787,0.01,6758400,8177139712,15144280039,14772140847,0,0
2025-09-22T02:49:13.815203,0.01,6885376,8177139712,15144281264,14772141940,0,0
2025-09-22T02:49:14.823861,0.01,6885376,8177139712,15144282217,14772142893,0,0
2025-09-22T02:49:15.829107,0.01,6885376,8177139712,15144283442,14772143986,0,0
2025-09-22T02:49:16.828265,0.01,6885376,8177139712,15144284667,14772145079,0,0
2025-09-22T02:49:17.830780,0.01,6885376,8177139712,15144285620,14772146032,0,0
2025-09-22T02:49:18.827192,0.01,6885376,8177139712,15144286713,14772147059,0,0
2025-09-22T02:49:19.827993,0.01,6885376,8177139712,15144287798,14772148078,0,0
2025-09-22T02:49:20.826439,0.0,6885376,8177139712,15144288751,14772149031,0,0
2025-09-22T02:49:21.824414,0.01,6885376,8177139712,15144289976,14772150124,0,0
2025-09-22T02:49:22.821677,0.01,6885376,8177139712,15144290929,14772151077,0,0
2025-09-22T02:49:23.821878,0.01,6885376,8177139712,15144292154,14772152170,0,0
2025-09-22T02:49:24.820959,0.0,6885376,8177139712,15144293107,14772153123,0,0
2025-09-22T02:49:25.816873,0.01,6885376,8177139712,15144294332,14772154216,0,0
2025-09-22T02:49:26.811042,0.01,6885376,8177139712,15144295285,14772155169,0,0
2025-09-22T02:49:27.810414,0.01,6885376,8177139712,15144296510,14772156262,0,0
2025-09-22T02:49:28.807101,0.01,6885376,8177139712,15144297463,14772157215,0,0
2025-09-22T02:49:29.806564,0.01,6885376,8177139712,15144298688,14772158308,0,0
2025-09-22T02:49:30.798889,0.01,6631424,8177139712,15144299641,14772159261,0,0
2025-09-22T02:49:31.798312,0.01,6754304,8177139712,15144300866,14772160354,0,0
2025-09-22T02:49:32.794494,0.01,6754304,8177139712,15144301819,14772161307,0,0
2025-09-22T02:49:33.791596,0.01,6758400,8177139712,15144303044,14772162400,0,0
2025-09-22T02:49:34.789110,0.01,6758400,8177139712,15144303997,14772163353,0,0
2025-09-22T02:49:35.785882,0.01,6758400,8177139712,15144305222,14772164446,0,0
2025-09-22T02:49:36.778886,0.0,6758400,8177139712,15144306175,14772165399,0,0
2025-09-22T02:49:37.774006,0.01,6758400,8177139712,15144307400,14772166492,0,0
2025-09-22T02:49:38.781616,0.01,6631424,8177139712,15144308353,14772167445,0,0
2025-09-22T02:49:39.792995,0.01,6627328,8177139712,15144309578,14772168538,0,0
2025-09-22T02:49:40.801390,0.01,6627328,8177139712,15144310531,14772169491,0,0
2025-09-22T02:49:41.809586,0.01,6758400,8177139712,15144311756,14772170584,0,0
2025-09-22T02:49:42.822828,0.0,6758400,8177139712,15144312709,14772171537,0,0
2025-09-22T02:49:43.831321,0.01,6623232,8177139712,15144313934,14772172630,0,0
2025-09-22T02:49:44.836359,0.01,6623232,8177139712,15144314887,14772173583,0,0
2025-09-22T02:49:45.838051,0.01,6754304,8177139712,15144316112,14772174676,0,0
2025-09-22T02:49:46.840263,0.01,6754304,8177139712,15144317065,14772175629,0,0
2025-09-22T02:49:47.839709,0.01,6754304,8177139712,15144318290,14772176722,0,0
2025-09-22T02:49:48.840810,0.01,6754304,8177139712,15144319243,14772177675,0,0
2025-09-22T02:49:49.844661,0.01,6754304,8177139712,15144320468,14772178768,0,0
2025-09-22T02:49:50.841740,0.01,6754304,8177139712,15144321421,14772179721,0,0
2025-09-22T02:49:51.842313,0.01,6754304,8177139712,15144322646,14772180814,0,0
2025-09-22T02:49:52.838016,0.0,6754304,8177139712,15144323599,14772181767,0,0
2025-09-22T02:49:53.836719,0.01,6754304,8177139712,15144324824,14772182860,0,0
2025-09-22T02:49:54.833552,0.01,6754304,8177139712,15144325777,14772183813,0,0
2025-09-22T02:49:55.830982,0.0,6754304,8177139712,15144327002,14772184906,0,0
2025-09-22T02:49:56.825167,0.0,6754304,8177139712,15144327955,14772185859,0,0
2025-09-22T02:49:57.821887,0.01,6754304,8177139712,15144329180,14772186952,0,0
2025-09-22T02:49:58.814762,0.01,6627328,8177139712,15144330133,14772187905,0,0
2025-09-22T02:49:59.810069,0.01,6758400,8177139712,15144331358,14772188998,0,0
2025-09-22T02:50:00.805688,0.01,6631424,8177139712,15144332311,14772189951,0,0
2025-09-22T02:50:01.799538,0.0,6631424,8177139712,15144333264,14772190904,0,0
2025-09-22T02:50:02.794778,0.0,6631424,8177139712,15144334351,14772191991,0,0
2025-09-22T02:50:03.789508,0.0,6631424,8177139712,15144335370,14772192944,0,0
2025-09-22T02:50:04.784951,0.0,6631424,8177139712,15144336323,14772193897,0,0
2025-09-22T02:50:05.780618,0.01,6631424,8177139712,15144337276,14772194850,0,0
2025-09-22T02:50:06.774646,0.01,6631424,8177139712,15144338229,14772195803,0,0
2025-09-22T02:50:07.768917,0.0,6631424,8177139712,15144339182,14772196756,0,0
2025-09-22T02:50:08.777338,0.0,6631424,8177139712,15144340269,14772197907,0,0
