timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-12-31T12:57:43.382006,0.0,4313088,8177143808,64301715,64325089,0,0
2025-12-31T12:57:44.370436,0.02,4296704,8177143808,64973200,64996706,0,0
2025-12-31T12:57:45.357593,0.02,4395008,8177143808,65698709,65721691,0,0
2025-12-31T12:57:46.344792,0.02,4354048,8177143808,66370062,66393374,0,0
2025-12-31T12:57:47.331031,0.02,4276224,8177143808,67063973,67087087,0,0
2025-12-31T12:57:48.328698,0.02,4259840,8177143808,67735128,67758704,0,0
2025-12-31T12:57:49.348893,0.02,4206592,8177143808,68428379,68452693,0,0
2025-12-31T12:57:50.363746,0.02,4231168,8177143808,69108320,69132704,0,0
2025-12-31T12:57:51.375763,0.02,4284416,8177143808,69801901,69826351,0,0
2025-12-31T12:57:52.384964,0.02,4268032,8177143808,70473056,70497968,0,0
2025-12-31T12:57:53.392060,0.02,4198400,8177143808,71166373,71191681,0,0
2025-12-31T12:57:54.391626,0.02,4182016,8177143808,71837462,71863100,0,0
2025-12-31T12:57:55.395357,0.04,4280320,8177143808,72562707,72588349,0,0
2025-12-31T12:57:56.393486,0.03,4231168,8177143808,73233796,73259834,0,0
2025-12-31T12:57:57.390781,0.03,4169728,8177143808,73926783,73953349,0,0
2025-12-31T12:57:58.389062,0.03,4284416,8177143808,74598070,74625032,0,0
2025-12-31T12:57:59.385541,0.03,4198400,8177143808,75291849,75318745,0,0
2025-12-31T12:58:00.379424,0.02,4157440,8177143808,75972054,75998624,0,0
2025-12-31T12:58:01.372886,0.03,4210688,8177143808,76665437,76692073,0,0
2025-12-31T12:58:02.368090,0.03,4194304,8177143808,77336658,77363492,0,0
2025-12-31T12:58:03.359747,0.03,4247552,8177143808,78030041,78057073,0,0
2025-12-31T12:58:04.360752,0.02,4239360,8177143808,78701130,78728360,0,0
2025-12-31T12:58:05.353168,0.04,4288512,8177143808,79426045,79452883,0,0
2025-12-31T12:58:06.345535,0.02,4272128,8177143808,80097332,80124302,0,0
2025-12-31T12:58:07.334253,0.02,4186112,8177143808,80790781,80817949,0,0
2025-12-31T12:58:08.325940,0.02,4300800,8177143808,81462002,81489500,0,0
2025-12-31T12:58:09.319056,0.03,4231168,8177143808,82155121,82182949,0,0
2025-12-31T12:58:10.310547,0.02,4186112,8177143808,82834996,82862498,0,0
2025-12-31T12:58:11.298192,0.02,4247552,8177143808,83528181,83556079,0,0
2025-12-31T12:58:12.287155,0.03,4231168,8177143808,84199270,84227234,0,0
2025-12-31T12:58:13.276624,0.03,4292608,8177143808,84892323,84920551,0,0
2025-12-31T12:58:14.267906,0.02,4276224,8177143808,85563478,85592036,0,0
2025-12-31T12:58:15.263725,0.03,4382720,8177143808,86289236,86316847,0,0
2025-12-31T12:58:16.243586,0.03,4255744,8177143808,86960391,86988398,0,0
2025-12-31T12:58:17.238541,0.03,4231168,8177143808,87653378,87682177,0,0
2025-12-31T12:58:18.259381,0.02,4214784,8177143808,88324335,88353662,0,0
2025-12-31T12:58:19.275808,0.04,4169728,8177143808,89017454,89047243,0,0
2025-12-31T12:58:20.289601,0.03,4255744,8177143808,89697395,89727122,0,0
2025-12-31T12:58:21.299927,0.03,4186112,8177143808,90390316,90420967,0,0
2025-12-31T12:58:22.305089,0.03,4161536,8177143808,91061603,91092386,0,0
2025-12-31T12:58:23.307801,0.02,4222976,8177143808,91754854,91786297,0,0
2025-12-31T12:58:24.310687,0.02,4206592,8177143808,92426009,92457782,0,0
2025-12-31T12:58:25.308934,0.03,4186112,8177143808,93150264,93182173,0,0
2025-12-31T12:58:26.305453,0.03,4231168,8177143808,93821353,93853526,0,0
2025-12-31T12:58:27.303185,0.03,4161536,8177143808,94514538,94547173,0,0
2025-12-31T12:58:28.302801,0.03,4276224,8177143808,95185561,95218460,0,0
2025-12-31T12:58:29.299758,0.03,4198400,8177143808,95878614,95912107,0,0
2025-12-31T12:58:30.293670,0.03,4276224,8177143808,96558885,96591986,0,0
2025-12-31T12:58:31.288356,0.03,4288512,8177143808,97251542,97285501,0,0
2025-12-31T12:58:32.282837,0.03,4165632,8177143808,97922895,97956920,0,0
2025-12-31T12:58:33.274765,0.03,4218880,8177143808,98616014,98650567,0,0
2025-12-31T12:58:34.268688,0.03,4341760,8177143808,99287235,99321986,0,0
2025-12-31T12:58:35.258362,0.03,4313088,8177143808,100011754,100046179,0,0
2025-12-31T12:58:36.247447,0.02,4296704,8177143808,100682975,100717730,0,0
2025-12-31T12:58:37.237505,0.02,4218880,8177143808,101375962,101411377,0,0
2025-12-31T12:58:38.226398,0.03,4333568,8177143808,102047117,102082730,0,0
2025-12-31T12:58:39.214922,0.03,4206592,8177143808,102740698,102776245,0,0
