timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-12-31T19:37:14.728045,0.0,5251072,8177143808,3543957,8147995,0,0
2025-12-31T19:37:15.737772,0.2,5173248,8177143808,3952438,9149796,0,0
2025-12-31T19:37:16.791489,0.14,5185536,8177143808,4262896,9935878,0,0
2025-12-31T19:37:17.742237,0.32,5386240,8177143808,4650943,10675355,0,0
2025-12-31T19:37:18.742482,0.2,5173248,8177143808,5072872,11714842,0,0
2025-12-31T19:37:19.813750,0.15,5214208,8177143808,5382963,12465723,0,0
2025-12-31T19:37:20.750960,0.3,5459968,8177143808,5771342,13171426,0,0
2025-12-31T19:37:21.748398,0.24,5353472,8177143808,6227269,14297057,0,0
2025-12-31T19:37:22.799054,0.13,5226496,8177143808,6520209,15032883,0,0
2025-12-31T19:37:23.740711,0.32,5296128,8177143808,6952311,15843688,0,0
2025-12-31T19:37:24.733313,0.22,5222400,8177143808,7393768,16920594,0,0
2025-12-31T19:37:25.988852,0.14,5242880,8177143808,7684554,17613695,0,0
2025-12-31T19:37:26.731012,0.31,5226496,8177143808,8150196,18605612,0,0
2025-12-31T19:37:27.723994,0.13,5222400,8177143808,8498962,19514534,0,0
2025-12-31T19:37:28.840144,0.17,5246976,8177143808,8768362,20126610,0,0
2025-12-31T19:37:29.715461,0.32,5365760,8177143808,9241549,21131653,0,0
2025-12-31T19:37:30.714247,0.13,5345280,8177143808,9595137,22062103,0,0
2025-12-31T19:37:31.763418,0.19,5394432,8177143808,9893844,22695712,0,0
2025-12-31T19:37:32.699372,0.32,5517312,8177143808,10367144,23700246,0,0
2025-12-31T19:37:33.690499,0.18,5218304,8177143808,10735902,24630590,0,0
2025-12-31T19:37:34.738447,0.18,5398528,8177143808,11044897,25282405,0,0
2025-12-31T19:37:35.681636,0.34,5308416,8177143808,11538149,26302457,0,0
2025-12-31T19:37:36.672500,0.2,5214208,8177143808,11953667,27319349,0,0
2025-12-31T19:37:37.672626,0.2,5410816,8177143808,12220575,27850419,0,0
2025-12-31T19:37:38.672365,0.33,5410816,8177143808,12688539,28872959,0,0
2025-12-31T19:37:39.674791,0.16,5357568,8177143808,13040989,29797535,0,0
2025-12-31T19:37:40.724589,0.22,5423104,8177143808,13332672,30382737,0,0
2025-12-31T19:37:41.715921,0.34,5476352,8177143808,13766968,31276298,0,0
2025-12-31T19:37:42.751283,0.33,5357568,8177143808,14257704,32330844,0,0
2025-12-31T19:37:43.800114,0.27,5304320,8177143808,14581792,33000165,0,0
2025-12-31T19:37:44.754625,0.34,5476352,8177143808,15031998,33885976,0,0
2025-12-31T19:37:45.762612,0.34,5476352,8177143808,15499688,34875219,0,0
2025-12-31T19:37:46.812630,0.21,5242880,8177143808,15808898,35599967,0,0
2025-12-31T19:37:47.775534,0.32,5419008,8177143808,16208138,36314316,0,0
2025-12-31T19:37:48.769937,0.34,5439488,8177143808,16679025,37276062,0,0
2025-12-31T19:37:49.853918,0.26,5361664,8177143808,17102644,38249624,0,0
2025-12-31T19:37:50.779153,0.33,5545984,8177143808,17501096,38999245,0,0
2025-12-31T19:37:51.777020,0.26,5390336,8177143808,17951694,40056728,0,0
2025-12-31T19:37:52.784487,0.21,5292032,8177143808,18266891,40820796,0,0
2025-12-31T19:37:53.857172,0.33,5402624,8177143808,18596059,41349486,0,0
2025-12-31T19:37:54.778478,0.33,5431296,8177143808,19045518,42265374,0,0
2025-12-31T19:37:55.768646,0.31,5537792,8177143808,19539733,43375111,0,0
2025-12-31T19:37:56.766613,0.31,5443584,8177143808,19856481,43912996,0,0
2025-12-31T19:37:57.781463,0.34,5574656,8177143808,20332461,44940206,0,0
2025-12-31T19:37:58.751439,0.29,5406720,8177143808,20773371,45985249,0,0
2025-12-31T19:37:59.749017,0.25,5451776,8177143808,21116245,46638493,0,0
2025-12-31T19:38:00.737045,0.28,5509120,8177143808,21569855,47685311,0,0
2025-12-31T19:38:01.754257,0.17,5201920,8177143808,21898515,48527405,0,0
2025-12-31T19:38:02.722071,0.24,5279744,8177143808,22239092,49211032,0,0
2025-12-31T19:38:03.738399,0.26,5337088,8177143808,22671684,50216838,0,0
2025-12-31T19:38:04.708639,0.15,5185536,8177143808,23014518,51121058,0,0
2025-12-31T19:38:05.740098,0.27,5414912,8177143808,23343501,51742211,0,0
2025-12-31T19:38:06.727673,0.25,5337088,8177143808,23790353,52778194,0,0
2025-12-31T19:38:07.686150,0.2,5214208,8177143808,24131721,53622619,0,0
2025-12-31T19:38:08.800312,0.26,5275648,8177143808,24457969,54271398,0,0
2025-12-31T19:38:09.699068,0.23,5242880,8177143808,24879253,55262864,0,0
2025-12-31T19:38:10.731031,0.16,5206016,8177143808,25236044,56166705,0,0
2025-12-31T19:38:11.737238,0.28,5402624,8177143808,25628293,56947165,0,0
2025-12-31T19:38:12.767248,0.23,5193728,8177143808,26037546,57942098,0,0
2025-12-31T19:38:13.771652,0.17,5193728,8177143808,26356278,58744660,0,0
2025-12-31T19:38:14.897778,0.31,5419008,8177143808,26733568,59482049,0,0
2025-12-31T19:38:15.851097,0.23,5349376,8177143808,27144217,60466458,0,0
2025-12-31T19:38:16.798880,0.16,5226496,8177143808,27446893,61241803,0,0
2025-12-31T19:38:17.815572,0.31,5451776,8177143808,27855166,62034731,0,0
2025-12-31T19:38:18.835436,0.22,5222400,8177143808,28284620,63061936,0,0
2025-12-31T19:38:19.822988,0.22,5222400,8177143808,28586785,63779132,0,0
2025-12-31T19:38:20.839467,0.35,5545984,8177143808,28926522,64322921,0,0
2025-12-31T19:38:21.829346,0.44,5427200,8177143808,29375248,65275716,0,0
2025-12-31T19:38:22.798201,0.34,5550080,8177143808,29860907,66315314,0,0
2025-12-31T19:38:23.818931,0.29,5566464,8177143808,30196014,66911253,0,0
2025-12-31T19:38:24.916829,0.31,5545984,8177143808,30672707,67993444,0,0
2025-12-31T19:38:25.875845,0.32,5419008,8177143808,31075881,68869620,0,0
2025-12-31T19:38:26.824397,0.31,5435392,8177143808,31390212,69419719,0,0
2025-12-31T19:38:27.791915,0.31,5574656,8177143808,31885164,70472696,0,0
2025-12-31T19:38:28.779894,0.29,5464064,8177143808,32317054,71441395,0,0
2025-12-31T19:38:30.009752,0.33,5468160,8177143808,32637851,72017012,0,0
2025-12-31T19:38:30.838456,0.34,5697536,8177143808,33044577,72751774,0,0
2025-12-31T19:38:31.757952,0.35,5611520,8177143808,33557406,73905926,0,0
