timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-10-08T12:53:22.626093,0.0,4022272,8177143808,14609807,27819383,0,0
2025-10-08T12:53:23.597060,0.02,4014080,8177143808,14696196,27981999,0,0
2025-10-08T12:53:24.580483,0.01,4132864,8177143808,14719383,28026411,0,0
2025-10-08T12:53:25.560688,0.01,4120576,8177143808,14742400,28070357,0,0
2025-10-08T12:53:26.530342,0.0,4108288,8177143808,14765409,28114493,0,0
2025-10-08T12:53:27.500908,0.01,4096000,8177143808,14788690,28158901,0,0
2025-10-08T12:53:28.471025,0.01,4083712,8177143808,14813135,28205087,0,0
2025-10-08T12:53:29.440602,0.01,4071424,8177143808,14836350,28249099,0,0
2025-10-08T12:53:30.408810,0.01,4059136,8177143808,14859161,28293037,0,0
2025-10-08T12:53:31.379290,0.01,4046848,8177143808,14882178,28336785,0,0
2025-10-08T12:53:32.377815,0.01,4034560,8177143808,14904989,28380591,0,0
2025-10-08T12:53:33.353538,0.02,3899392,8177143808,15051196,28658632,0,0
2025-10-08T12:53:34.330805,0.01,4018176,8177143808,15074007,28702570,0,0
2025-10-08T12:53:35.311759,0.01,4005888,8177143808,15096958,28747044,0,0
2025-10-08T12:53:36.280607,0.0,3895296,8177143808,15119769,28791048,0,0
2025-10-08T12:53:37.249502,0.0,4014080,8177143808,15142984,28835192,0,0
2025-10-08T12:53:38.221980,0.01,4001792,8177143808,15167495,28881708,0,0
2025-10-08T12:53:39.188680,0.01,3989504,8177143808,15190842,28925786,0,0
2025-10-08T12:53:40.159330,0.01,3977216,8177143808,15213983,28969856,0,0
2025-10-08T12:53:41.139074,0.01,3964928,8177143808,15237066,29013538,0,0
2025-10-08T12:53:42.121969,0.01,3952640,8177143808,15259811,29057080,0,0
2025-10-08T12:53:43.088160,0.02,3940352,8177143808,15344624,29218912,0,0
2025-10-08T12:53:44.054583,0.01,3928064,8177143808,15368425,29265480,0,0
2025-10-08T12:53:45.023178,0.0,4046848,8177143808,15391598,29310509,0,0
2025-10-08T12:53:46.000230,0.0,4034560,8177143808,15414475,29354447,0,0
2025-10-08T12:53:46.978220,0.01,4022272,8177143808,15437492,29398393,0,0
2025-10-08T12:53:47.946534,0.01,4009984,8177143808,15462201,29444975,0,0
2025-10-08T12:53:48.915641,0.01,3997696,8177143808,15485506,29489740,0,0
2025-10-08T12:53:49.884975,0.01,3899392,8177143808,15508647,29533810,0,0
2025-10-08T12:53:50.853491,0.01,4014080,8177143808,15531862,29577822,0,0
2025-10-08T12:53:51.826090,0.0,4001792,8177143808,15554541,29621892,0,0
2025-10-08T12:53:52.793956,0.02,4014080,8177143808,15701498,29898677,0,0
2025-10-08T12:53:53.765439,0.0,4001792,8177143808,15724771,29943077,0,0
2025-10-08T12:53:54.733764,0.01,4120576,8177143808,15747648,29987279,0,0
2025-10-08T12:53:55.704970,0.01,4108288,8177143808,15771853,30033629,0,0
2025-10-08T12:53:56.686564,0.01,4096000,8177143808,15794466,30077237,0,0
