timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-07-27T23:36:08.913517,0.04,542965760,8177139712,80374043,35307740,0,0
2025-07-27T23:36:09.916946,0.02,542965760,8177139712,80389006,35313797,0,0
2025-07-27T23:36:10.922176,0.03,542965760,8177139712,80401904,35319509,0,0
2025-07-27T23:36:11.924051,0.03,542965760,8177139712,80417660,35325777,0,0
2025-07-27T23:36:12.925031,0.03,542965760,8177139712,80429704,35331225,0,0
2025-07-27T23:36:13.925811,0.03,542965760,8177139712,80444373,35337348,0,0
2025-07-27T23:36:14.926531,0.03,542965760,8177139712,80459724,35343192,0,0
2025-07-27T23:36:15.927102,0.69,542953472,8177139712,80476183,35350585,0,0
2025-07-27T23:36:16.931011,0.03,542953472,8177139712,80489882,35356701,0,0
2025-07-27T23:36:17.930651,0.03,542953472,8177139712,80505668,35363892,0,0
2025-07-27T23:36:18.928441,0.03,542896128,8177139712,80519442,35370009,0,0
2025-07-27T23:36:19.929317,0.03,542896128,8177139712,80537222,35377830,0,0
2025-07-27T23:36:20.926627,0.04,542896128,8177139712,80554266,35384589,0,0
2025-07-27T23:36:21.929182,0.03,542896128,8177139712,80570680,35392410,0,0
2025-07-27T23:36:22.928005,0.03,542896128,8177139712,80589558,35399637,0,0
2025-07-27T23:36:23.925687,0.04,542896128,8177139712,80605197,35406357,0,0
2025-07-27T23:36:24.922319,0.03,542896128,8177139712,80618015,35411607,0,0
2025-07-27T23:36:25.924997,0.04,542896128,8177139712,80632933,35417994,0,0
2025-07-27T23:36:26.925781,0.02,542896128,8177139712,80646091,35423640,0,0
2025-07-27T23:36:27.920246,0.03,542896128,8177139712,80661009,35429829,0,0
2025-07-27T23:36:28.920193,0.04,542896128,8177139712,80675498,35436491,0,0
2025-07-27T23:36:29.918866,0.03,542896128,8177139712,80691086,35443554,0,0
2025-07-27T23:36:30.915506,0.05,542769152,8177139712,80706329,35450206,0,0
2025-07-27T23:36:31.929447,0.02,542769152,8177139712,80720631,35456263,0,0
2025-07-27T23:36:32.944720,0.03,542769152,8177139712,80734354,35461843,0,0
2025-07-27T23:36:33.955846,0.03,542769152,8177139712,80754159,35470513,0,0
2025-07-27T23:36:34.965588,0.03,542769152,8177139712,80772699,35478640,0,0
2025-07-27T23:36:35.973881,0.03,542769152,8177139712,80790170,35486329,0,0
2025-07-27T23:36:36.983430,0.03,542769152,8177139712,80805917,35492708,0,0
2025-07-27T23:36:37.988630,0.03,542769152,8177139712,80822802,35499757,0,0
2025-07-27T23:36:38.992074,0.04,542769152,8177139712,80837075,35506221,0,0
2025-07-27T23:36:39.996424,0.04,542769152,8177139712,80853643,35513886,0,0
2025-07-27T23:36:40.998681,0.04,542769152,8177139712,80869778,35520936,0,0
2025-07-27T23:36:42.003132,0.03,542769152,8177139712,80885520,35528133,0,0
2025-07-27T23:36:43.002285,0.02,542769152,8177139712,80899243,35533845,0,0
2025-07-27T23:36:44.002106,0.03,542769152,8177139712,80914033,35540034,0,0
2025-07-27T23:36:45.000394,0.04,542769152,8177139712,80932639,35548095,0,0
2025-07-27T23:36:46.002934,0.04,542769152,8177139712,80951273,35556048,0,0
2025-07-27T23:36:47.004415,0.03,542769152,8177139712,80964987,35562037,0,0
2025-07-27T23:36:48.004007,0.04,542769152,8177139712,80982159,35570192,0,0
2025-07-27T23:36:49.000435,0.02,542769152,8177139712,80995098,35575772,0,0
2025-07-27T23:36:50.000658,0.04,542769152,8177139712,81011516,35583569,0,0
2025-07-27T23:36:50.997545,0.04,542769152,8177139712,81027651,35590685,0,0
2025-07-27T23:36:51.997158,0.03,542769152,8177139712,81042710,35597288,0,0
2025-07-27T23:36:52.994964,0.05,542769152,8177139712,81059353,35604884,0,0
2025-07-27T23:36:53.991088,0.03,542769152,8177139712,81077861,35613290,0,0
2025-07-27T23:36:54.988942,0.03,542769152,8177139712,81093016,35619200,0,0
2025-07-27T23:36:55.986139,0.04,542769152,8177139712,81109114,35625719,0,0
2025-07-27T23:36:56.988958,0.02,542769152,8177139712,81122445,35631365,0,0
2025-07-27T23:36:57.984182,0.03,542769152,8177139712,81141078,35640035,0,0
2025-07-27T23:36:58.983339,0.03,542769152,8177139712,81156946,35646596,0,0
2025-07-27T23:36:59.979963,0.04,542769152,8177139712,81178755,35655179,0,0
2025-07-27T23:37:00.978593,0.03,542769152,8177139712,81202617,35664080,0,0
2025-07-27T23:37:01.992784,0.02,542769152,8177139712,81217663,35670335,0,0
2025-07-27T23:37:03.005435,0.03,542769152,8177139712,81231386,35676047,0,0
2025-07-27T23:37:04.018926,0.03,542769152,8177139712,81247074,35683252,0,0
2025-07-27T23:37:05.027276,0.02,542769152,8177139712,81260722,35689241,0,0
2025-07-27T23:37:06.036142,0.04,542769152,8177139712,81277792,35696906,0,0
2025-07-27T23:37:07.042087,0.03,542769152,8177139712,81290731,35702420,0,0
2025-07-27T23:37:08.045989,0.03,542769152,8177139712,81304869,35708609,0,0
2025-07-27T23:37:09.048666,0.03,542769152,8177139712,81317808,35714189,0,0
