timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-08-20T19:29:37.004087,0.0,6168576,8177139712,102940798,80084004,0,0
2025-08-20T19:29:38.004322,0.08,6033408,8177139712,102962300,80094844,0,0
2025-08-20T19:29:39.002681,0.07,6045696,8177139712,102981852,80104564,0,0
2025-08-20T19:29:40.001738,0.1,6041600,8177139712,103003288,80115338,0,0
2025-08-20T19:29:40.997037,0.09,6037504,8177139712,103022840,80125058,0,0
2025-08-20T19:29:41.994309,0.11,6168576,8177139712,103044830,80135898,0,0
2025-08-20T19:29:42.989669,0.08,6303744,8177139712,103064250,80145618,0,0
2025-08-20T19:29:43.984376,0.09,6426624,8177139712,103085686,80156524,0,0
2025-08-20T19:29:44.981283,0.07,6299648,8177139712,103105370,80166310,0,0
2025-08-20T19:29:45.980183,0.09,6426624,8177139712,103126938,80177084,0,0
2025-08-20T19:29:46.975727,0.08,6426624,8177139712,103146989,80186870,0,0
2025-08-20T19:29:47.976076,0.09,6557696,8177139712,103168293,80197710,0,0
2025-08-20T19:29:48.972617,0.09,6557696,8177139712,103187845,80207496,0,0
2025-08-20T19:29:49.966916,0.09,6053888,8177139712,103209413,80218270,0,0
2025-08-20T19:29:50.961244,0.1,6184960,8177139712,103229097,80227990,0,0
2025-08-20T19:29:51.956720,0.08,6443008,8177139712,103251021,80238764,0,0
2025-08-20T19:29:52.950053,0.07,6447104,8177139712,103270507,80248418,0,0
2025-08-20T19:29:53.943412,0.11,6569984,8177139712,103291943,80259324,0,0
2025-08-20T19:29:54.939278,0.09,6565888,8177139712,103311495,80268978,0,0
2025-08-20T19:29:55.933780,0.09,6569984,8177139712,103333063,80279818,0,0
2025-08-20T19:29:56.928046,0.09,6569984,8177139712,103353444,80289604,0,0
2025-08-20T19:29:57.921263,0.1,6574080,8177139712,103374748,80300510,0,0
2025-08-20T19:29:58.915194,0.1,6311936,8177139712,103394366,80310296,0,0
2025-08-20T19:29:59.925769,0.11,6447104,8177139712,103415670,80321202,0,0
2025-08-20T19:30:00.931392,0.11,6565888,8177139712,103435222,80330988,0,0
2025-08-20T19:30:01.941307,0.12,6565888,8177139712,103457476,80341894,0,0
2025-08-20T19:30:02.943969,0.11,6561792,8177139712,103476962,80351680,0,0
