timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-12-31T15:37:55.481077,0.01,4210688,8177143808,1293135779,1292678616,0,0
2025-12-31T15:37:56.482496,0.11,4329472,8177143808,1293683553,1293224740,0,0
2025-12-31T15:37:57.481591,0.11,4218880,8177143808,1294232411,1293772052,0,0
2025-12-31T15:37:58.480766,0.1,4325376,8177143808,1294784701,1294322928,0,0
2025-12-31T15:37:59.480398,0.1,4440064,8177143808,1295329971,1294866076,0,0
2025-12-31T15:38:00.478982,0.16,4313088,8177143808,1295866851,1295400847,0,0
2025-12-31T15:38:01.476610,0.1,4210688,8177143808,1296408066,1295940279,0,0
2025-12-31T15:38:02.473404,0.09,4308992,8177143808,1296954586,1296485339,0,0
2025-12-31T15:38:03.470040,0.11,4210688,8177143808,1297484152,1297014509,0,0
2025-12-31T15:38:04.467564,0.11,4210688,8177143808,1298019939,1297549540,0,0
2025-12-31T15:38:05.466036,0.1,4427776,8177143808,1298564421,1298092916,0,0
2025-12-31T15:38:06.463797,0.11,4444160,8177143808,1299106981,1298633628,0,0
2025-12-31T15:38:07.460976,0.11,4325376,8177143808,1299664152,1299188473,0,0
2025-12-31T15:38:08.476509,0.11,4210688,8177143808,1300208832,1299732131,0,0
2025-12-31T15:38:09.453450,0.11,4210688,8177143808,1300746566,1300266955,0,0
2025-12-31T15:38:10.450011,0.12,4218880,8177143808,1301281546,1300803195,0,0
2025-12-31T15:38:11.445755,0.12,4214784,8177143808,1301820340,1301341927,0,0
2025-12-31T15:38:12.442279,0.12,4214784,8177143808,1302350857,1301872422,0,0
2025-12-31T15:38:13.437772,0.12,4337664,8177143808,1302889523,1302410956,0,0
2025-12-31T15:38:14.433800,0.13,4214784,8177143808,1303430169,1302951734,0,0
2025-12-31T15:38:15.439063,0.14,4218880,8177143808,1303975699,1303496472,0,0
2025-12-31T15:38:16.452843,0.13,4341760,8177143808,1304503642,1304024433,0,0
2025-12-31T15:38:17.466687,0.15,4358144,8177143808,1305049149,1304569056,0,0
2025-12-31T15:38:18.487525,0.15,4325376,8177143808,1305599781,1305119252,0,0
2025-12-31T15:38:19.477620,0.12,4304896,8177143808,1306147093,1305664716,0,0
2025-12-31T15:38:20.481565,0.12,4214784,8177143808,1306689983,1306207474,0,0
2025-12-31T15:38:21.485010,0.12,4313088,8177143808,1307233776,1306750405,0,0
2025-12-31T15:38:22.487692,0.12,4313088,8177143808,1307777526,1307291794,0,0
2025-12-31T15:38:23.493137,0.12,4313088,8177143808,1308317691,1307832274,0,0
2025-12-31T15:38:24.489929,0.12,4214784,8177143808,1308863353,1308377210,0,0
2025-12-31T15:38:25.491569,0.13,4214784,8177143808,1309404989,1308917475,0,0
2025-12-31T15:38:26.492809,0.12,4214784,8177143808,1309947219,1309459209,0,0
2025-12-31T15:38:27.514011,0.12,4538368,8177143808,1310487271,1309999427,0,0
2025-12-31T15:38:28.488647,0.14,4214784,8177143808,1311029921,1310542882,0,0
2025-12-31T15:38:29.488059,0.13,4214784,8177143808,1311566593,1311079826,0,0
2025-12-31T15:38:30.535174,0.13,4325376,8177143808,1312107385,1311619718,0,0
2025-12-31T15:38:31.485021,0.13,4321280,8177143808,1312643603,1312156498,0,0
2025-12-31T15:38:32.485081,0.13,4268032,8177143808,1313176734,1312689497,0,0
2025-12-31T15:38:33.481314,0.14,4308992,8177143808,1313728366,1313240637,0,0
2025-12-31T15:38:34.477831,0.13,4325376,8177143808,1314256417,1313769028,0,0
2025-12-31T15:38:35.489937,0.12,4321280,8177143808,1314807352,1314317809,0,0
2025-12-31T15:38:36.472042,0.1,4313088,8177143808,1315358030,1314866045,0,0
2025-12-31T15:38:37.469871,0.12,4313088,8177143808,1315910986,1315417911,0,0
2025-12-31T15:38:38.477017,0.11,4304896,8177143808,1316456780,1315963573,0,0
2025-12-31T15:38:39.461644,0.12,4304896,8177143808,1317003696,1316509961,0,0
2025-12-31T15:38:40.494327,0.12,4337664,8177143808,1317556420,1317061893,0,0
2025-12-31T15:38:41.454181,0.13,4304896,8177143808,1318103204,1317607555,0,0
2025-12-31T15:38:42.494717,0.11,4337664,8177143808,1318647744,1318151237,0,0
2025-12-31T15:38:43.447546,0.12,4296704,8177143808,1319192320,1318695777,0,0
2025-12-31T15:38:44.450278,0.12,4464640,8177143808,1319741282,1319242877,0,0
2025-12-31T15:38:45.446155,0.12,4214784,8177143808,1320287934,1319789391,0,0
2025-12-31T15:38:46.468532,0.11,4214784,8177143808,1320834288,1320336011,0,0
2025-12-31T15:38:47.478879,0.12,4304896,8177143808,1321380284,1320881587,0,0
2025-12-31T15:38:48.477528,0.11,4214784,8177143808,1321921524,1321422979,0,0
